# Hierarchy: NH Interactions: LNC+LNV M1: 1 DM/M: -8.2 y: -5.9 theta: 1.2 delta: 3.1 phi: 5.2
# t asym mu_e mu_mu mu_tau r11 r22 Re(r12) Im(r12) rb11 rb22 Re(rb12) Im(r12) Smooth-Sphaleron-Asym
0.030622 -1.13382e-09 7.17495e-06 4.55478e-05 -5.36226e-05 0.388402 0.541532 -0.0215556 0.454234 0.388403 0.541533 0.0142411 -0.454523 0
0.0309284 -1.17031e-09 7.36012e-06 4.66663e-05 -5.49552e-05 0.387821 0.54425 -0.021794 0.45483 0.387822 0.544251 0.0144699 -0.455123 0
0.0312379 -1.20782e-09 7.54964e-06 4.78089e-05 -5.63171e-05 0.387201 0.546986 -0.0220362 0.455395 0.387201 0.546987 0.014703 -0.455691 0
0.0315504 -1.24639e-09 7.74361e-06 4.89761e-05 -5.77089e-05 0.386539 0.549739 -0.0222823 0.455927 0.38654 0.54974 0.0149405 -0.456227 0
0.0318661 -1.28603e-09 7.94215e-06 5.01686e-05 -5.91314e-05 0.385837 0.552512 -0.0225324 0.456425 0.385838 0.552513 0.0151825 -0.45673 0
0.032185 -1.32678e-09 8.1454e-06 5.13871e-05 -6.05855e-05 0.385093 0.555305 -0.0227865 0.45689 0.385094 0.555306 0.0154292 -0.457199 0
0.0325071 -1.36865e-09 8.35345e-06 5.2632e-05 -6.20717e-05 0.384308 0.558119 -0.0230448 0.45732 0.384309 0.558121 0.0156805 -0.457633 0
0.0328323 -1.41167e-09 8.56645e-06 5.39041e-05 -6.3591e-05 0.383481 0.560956 -0.023307 0.457715 0.383482 0.560957 0.0159364 -0.458032 0
0.0331609 -1.45587e-09 8.78452e-06 5.52041e-05 -6.5144e-05 0.382611 0.563815 -0.0235731 0.458073 0.382612 0.563816 0.0161967 -0.458394 0
0.0334927 -1.50128e-09 9.00778e-06 5.65324e-05 -6.67317e-05 0.3817 0.566698 -0.0238429 0.458395 0.3817 0.5667 0.0164612 -0.45872 0
0.0338278 -1.54792e-09 9.23636e-06 5.78899e-05 -6.83547e-05 0.380745 0.569607 -0.024116 0.458678 0.380746 0.569608 0.0167298 -0.459008 0
0.0341663 -1.59582e-09 9.47039e-06 5.9277e-05 -7.00139e-05 0.379747 0.572541 -0.0243922 0.458923 0.379748 0.572542 0.0170019 -0.459257 0
0.0345081 -1.64503e-09 9.70999e-06 6.06944e-05 -7.17099e-05 0.378707 0.575502 -0.0246709 0.459127 0.378708 0.575504 0.0172773 -0.459466 0
0.0348534 -1.69555e-09 9.95528e-06 6.21426e-05 -7.34435e-05 0.377623 0.578491 -0.0249518 0.459292 0.377625 0.578493 0.0175556 -0.459635 0
0.0352021 -1.74743e-09 1.02064e-05 6.36221e-05 -7.52154e-05 0.376498 0.581509 -0.0252343 0.459415 0.376499 0.58151 0.017836 -0.459763 0
0.0355544 -1.8007e-09 1.04634e-05 6.51335e-05 -7.70261e-05 0.375329 0.584555 -0.0255179 0.459495 0.37533 0.584557 0.0181183 -0.459848 0
0.0359101 -1.85539e-09 1.07264e-05 6.66772e-05 -7.88762e-05 0.374119 0.587632 -0.0258019 0.459532 0.37412 0.587634 0.0184016 -0.459889 0
0.0362694 -1.91152e-09 1.09956e-05 6.82536e-05 -8.07663e-05 0.372867 0.590739 -0.0260858 0.459525 0.372868 0.590741 0.0186856 -0.459887 0
0.0366323 -1.96914e-09 1.1271e-05 6.98631e-05 -8.26969e-05 0.371575 0.593877 -0.0263689 0.459473 0.371576 0.593879 0.0189696 -0.459839 0
0.0369988 -2.02827e-09 1.15528e-05 7.15058e-05 -8.46683e-05 0.370242 0.597047 -0.0266508 0.459375 0.370243 0.597048 0.019253 -0.459746 0
0.037369 -2.08895e-09 1.18409e-05 7.31822e-05 -8.6681e-05 0.368871 0.600248 -0.0269308 0.459229 0.368872 0.600249 0.0195354 -0.459605 0
0.0377429 -2.15121e-09 1.21355e-05 7.48923e-05 -8.87351e-05 0.367462 0.603481 -0.0272085 0.459036 0.367463 0.603483 0.0198161 -0.459416 0
0.0381205 -2.21508e-09 1.24367e-05 7.66364e-05 -9.08311e-05 0.366016 0.606746 -0.0274834 0.458793 0.366017 0.606748 0.0200949 -0.459178 0
0.0385019 -2.28059e-09 1.27445e-05 7.84146e-05 -9.29691e-05 0.364535 0.610043 -0.0277552 0.458501 0.364536 0.610045 0.0203713 -0.45889 0
0.0388872 -2.34778e-09 1.3059e-05 8.02269e-05 -9.51492e-05 0.36302 0.613372 -0.0280235 0.458158 0.363021 0.613374 0.0206452 -0.458551 0
0.0392762 -2.41667e-09 1.33803e-05 8.20734e-05 -9.73717e-05 0.361473 0.616734 -0.0282883 0.457763 0.361474 0.616736 0.0209162 -0.45816 0
0.0396692 -2.48729e-09 1.37084e-05 8.39542e-05 -9.96366e-05 0.359895 0.620128 -0.0285493 0.457314 0.359896 0.62013 0.0211845 -0.457716 0
0.0400661 -2.55969e-09 1.40433e-05 8.58693e-05 -0.000101944 0.358287 0.623554 -0.0288067 0.456812 0.358289 0.623556 0.0214499 -0.457219 0
0.0404669 -2.63387e-09 1.43852e-05 8.78187e-05 -0.000104294 0.356653 0.627013 -0.0290604 0.456255 0.356654 0.627015 0.0217126 -0.456666 0
0.0408718 -2.70988e-09 1.47341e-05 8.98024e-05 -0.000106687 0.354993 0.630504 -0.0293107 0.455642 0.354994 0.630506 0.0219727 -0.456056 0
0.0412807 -2.78775e-09 1.50901e-05 9.18205e-05 -0.000109123 0.353308 0.634027 -0.0295579 0.454971 0.35331 0.63403 0.0222306 -0.45539 0
0.0416937 -2.86749e-09 1.54533e-05 9.38731e-05 -0.000111602 0.351602 0.637583 -0.0298021 0.454242 0.351603 0.637586 0.0224865 -0.454665 0
0.0421109 -2.94915e-09 1.58236e-05 9.59602e-05 -0.000114124 0.349875 0.641173 -0.0300437 0.453453 0.349876 0.641175 0.0227408 -0.45388 0
0.0425322 -3.03274e-09 1.62013e-05 9.8082e-05 -0.00011669 0.348129 0.644795 -0.030283 0.452603 0.348131 0.644798 0.0229938 -0.453034 0
0.0429577 -3.1183e-09 1.65863e-05 0.000100239 -0.0001193 0.346366 0.648452 -0.0305203 0.45169 0.346367 0.648455 0.0232457 -0.452125 0
0.0433875 -3.20585e-09 1.69789e-05 0.00010243 -0.000121953 0.344587 0.652143 -0.0307557 0.450714 0.344589 0.652146 0.0234969 -0.451152 0
0.0438216 -3.29542e-09 1.7379e-05 0.000104657 -0.000124651 0.342794 0.655869 -0.0309895 0.449671 0.342796 0.655872 0.0237474 -0.450114 0
0.04426 -3.38703e-09 1.77868e-05 0.000106919 -0.000127394 0.34099 0.659631 -0.0312217 0.448562 0.340991 0.659634 0.0239974 -0.449009 0
0.0447028 -3.48073e-09 1.82023e-05 0.000109217 -0.000130181 0.339174 0.663429 -0.031452 0.447384 0.339176 0.663433 0.0242467 -0.447835 0
0.04515 -3.57652e-09 1.86257e-05 0.00011155 -0.000133014 0.337351 0.667265 -0.0316804 0.446136 0.337352 0.667268 0.0244951 -0.446591 0
0.0456017 -3.67445e-09 1.90571e-05 0.000113919 -0.000135892 0.33552 0.671138 -0.0319062 0.444816 0.335522 0.671141 0.0247422 -0.445274 0
0.0460579 -3.77454e-09 1.94965e-05 0.000116324 -0.000138816 0.333686 0.675049 -0.0321289 0.443422 0.333688 0.675053 0.0249873 -0.443884 0
0.0465187 -3.87682e-09 1.9944e-05 0.000118764 -0.000141785 0.331849 0.678999 -0.0323478 0.441953 0.331851 0.679003 0.0252298 -0.442419 0
0.0469841 -3.98131e-09 2.03997e-05 0.000121241 -0.0001448 0.330013 0.682988 -0.0325618 0.440406 0.330015 0.682992 0.0254687 -0.440876 0
0.0474541 -4.08804e-09 2.08636e-05 0.000123753 -0.000147861 0.32818 0.687017 -0.03277 0.438781 0.328182 0.687021 0.025703 -0.439255 0
0.0479289 -4.19704e-09 2.13357e-05 0.000126299 -0.000150966 0.326354 0.691084 -0.0329712 0.437076 0.326356 0.691088 0.0259316 -0.437553 0
0.0484084 -4.30833e-09 2.18161e-05 0.000128881 -0.000154116 0.324538 0.69519 -0.0331641 0.435289 0.32454 0.695194 0.0261533 -0.435769 0
0.0488926 -4.42194e-09 2.23047e-05 0.000131496 -0.00015731 0.322737 0.699333 -0.0333475 0.433419 0.322739 0.699338 0.0263668 -0.433902 0
0.0493818 -4.53789e-09 2.28015e-05 0.000134144 -0.000160547 0.320953 0.703514 -0.0335204 0.431464 0.320955 0.703519 0.0265711 -0.431951 0
0.0498758 -4.6562e-09 2.33064e-05 0.000136824 -0.000163826 0.319193 0.707731 -0.0336816 0.429424 0.319195 0.707735 0.0267652 -0.429914 0
0.0503747 -4.77688e-09 2.38193e-05 0.000139535 -0.000167145 0.31746 0.711982 -0.0338302 0.427298 0.317462 0.711987 0.026948 -0.42779 0
0.0508787 -4.89996e-09 2.43402e-05 0.000142275 -0.000170504 0.315759 0.716266 -0.0339654 0.425084 0.315761 0.716271 0.0271188 -0.425578 0
0.0513877 -5.02544e-09 2.4869e-05 0.000145043 -0.0001739 0.314097 0.720582 -0.0340868 0.422781 0.314099 0.720587 0.0272772 -0.423278 0
0.0519018 -5.15333e-09 2.54054e-05 0.000147838 -0.000177333 0.312477 0.724927 -0.034194 0.420389 0.31248 0.724932 0.0274229 -0.420888 0
0.052421 -5.28365e-09 2.59493e-05 0.000150657 -0.0001808 0.310907 0.7293 -0.0342869 0.417907 0.310909 0.729305 0.0275558 -0.418408 0
0.0529454 -5.41639e-09 2.65007e-05 0.0001535 -0.000184299 0.309391 0.733698 -0.0343658 0.415334 0.309393 0.733704 0.0276761 -0.415837 0
0.053475 -5.55154e-09 2.70593e-05 0.000156365 -0.00018783 0.307934 0.738121 -0.0344309 0.41267 0.307937 0.738127 0.027784 -0.413174 0
0.05401 -5.68913e-09 2.76251e-05 0.000159249 -0.000191389 0.306543 0.742566 -0.0344826 0.409913 0.306546 0.742572 0.0278802 -0.410418 0
0.0545503 -5.82912e-09 2.81978e-05 0.000162152 -0.000194976 0.305223 0.747032 -0.0345216 0.407063 0.305225 0.747038 0.0279651 -0.40757 0
0.055096 -5.97153e-09 2.87773e-05 0.000165072 -0.000198589 0.303978 0.751518 -0.0345483 0.404119 0.30398 0.751524 0.0280391 -0.404627 0
0.0556471 -6.11633e-09 2.93636e-05 0.000168008 -0.000202225 0.302814 0.756022 -0.034563 0.40108 0.302817 0.756028 0.0281027 -0.401588 0
0.0562038 -6.26351e-09 2.99564e-05 0.000170957 -0.000205884 0.301736 0.760543 -0.0345659 0.397946 0.301739 0.760549 0.0281561 -0.398454 0
0.0567661 -6.41306e-09 3.05556e-05 0.000173918 -0.000209563 0.300749 0.76508 -0.034557 0.394714 0.300752 0.765086 0.0281992 -0.395223 0
0.0573339 -6.56497e-09 3.11611e-05 0.00017689 -0.000213261 0.299859 0.769631 -0.0345359 0.391386 0.299861 0.769638 0.0282317 -0.391895 0
0.0579075 -6.7192e-09 3.17726e-05 0.000179871 -0.000216976 0.29907 0.774197 -0.0345019 0.387959 0.299073 0.774204 0.0282529 -0.388468 0
0.0584867 -6.87575e-09 3.23901e-05 0.000182859 -0.000220706 0.298388 0.778774 -0.0344541 0.384433 0.298391 0.778781 0.0282619 -0.384942 0
0.0590718 -7.03457e-09 3.30133e-05 0.000185852 -0.000224448 0.297819 0.783362 -0.0343914 0.380809 0.297822 0.783369 0.0282575 -0.381317 0
0.0596627 -7.19565e-09 3.36419e-05 0.000188847 -0.0002282 0.29737 0.787958 -0.0343122 0.377085 0.297373 0.787966 0.0282383 -0.377593 0
0.0602595 -7.35895e-09 3.42756e-05 0.000191842 -0.000231958 0.297046 0.792559 -0.0342153 0.373263 0.297049 0.792567 0.0282029 -0.37377 0
0.0608623 -7.52443e-09 3.49142e-05 0.000194835 -0.000235721 0.296855 0.797163 -0.0340994 0.369344 0.296858 0.797172 0.0281501 -0.369849 0
0.0614712 -7.69204e-09 3.55572e-05 0.000197821 -0.000239483 0.296803 0.801767 -0.0339634 0.365328 0.296806 0.801775 0.0280788 -0.365832 0
0.0620861 -7.86174e-09 3.62042e-05 0.000200799 -0.000243242 0.2969 0.806366 -0.0338066 0.361218 0.296903 0.806375 0.0279882 -0.36172 0
0.0627071 -8.03347e-09 3.68549e-05 0.000203764 -0.000246994 0.297151 0.810957 -0.0336288 0.357015 0.297154 0.810966 0.0278781 -0.357514 0
0.0633344 -8.20717e-09 3.75088e-05 0.000206712 -0.000250735 0.297564 0.815536 -0.0334303 0.35272 0.297567 0.815545 0.0277487 -0.353217 0
0.063968 -8.38277e-09 3.81655e-05 0.000209641 -0.00025446 0.298146 0.820099 -0.0332118 0.348337 0.298149 0.820109 0.0276008 -0.348831 0
0.0646078 -8.56019e-09 3.88244e-05 0.000212548 -0.000258166 0.298905 0.824643 -0.0329744 0.343868 0.298908 0.824653 0.0274354 -0.344358 0
0.0652541 -8.73935e-09 3.94854e-05 0.000215428 -0.000261849 0.299847 0.829165 -0.0327196 0.339314 0.29985 0.829175 0.0272539 -0.339801 0
0.0659069 -8.92016e-09 4.01478e-05 0.000218279 -0.000265506 0.300976 0.833661 -0.0324488 0.334677 0.300979 0.833671 0.0270578 -0.335161 0
0.0665661 -9.10253e-09 4.08114e-05 0.000221097 -0.000269133 0.302299 0.838129 -0.0321635 0.329961 0.302302 0.838139 0.0268484 -0.33044 0
0.067232 -9.28636e-09 4.14758e-05 0.000223881 -0.000272727 0.30382 0.842568 -0.0318644 0.325165 0.303823 0.842578 0.0266266 -0.32564 0
0.0679045 -9.47155e-09 4.21406e-05 0.000226626 -0.000276284 0.305543 0.846975 -0.0315521 0.320292 0.305547 0.846985 0.0263928 -0.320763 0
0.0685837 -9.65799e-09 4.28055e-05 0.000229331 -0.000279802 0.307474 0.851348 -0.0312265 0.315345 0.307477 0.851359 0.0261469 -0.315811 0
0.0692698 -9.84557e-09 4.34701e-05 0.000231993 -0.000283277 0.309615 0.855685 -0.030887 0.310325 0.309618 0.855696 0.0258881 -0.310786 0
0.0699627 -1.00342e-08 4.41341e-05 0.000234608 -0.000286706 0.311971 0.859985 -0.0305323 0.305235 0.311974 0.859996 0.0256155 -0.305691 0
0.0706625 -1.02236e-08 4.47968e-05 0.000237173 -0.000290084 0.314547 0.864243 -0.0301613 0.300078 0.31455 0.864255 0.0253276 -0.30053 0
0.0713693 -1.04139e-08 4.54579e-05 0.000239685 -0.000293407 0.317347 0.868457 -0.029773 0.29486 0.317351 0.868469 0.0250233 -0.295305 0
0.0720832 -1.06048e-08 4.61168e-05 0.000242139 -0.000296672 0.320377 0.872623 -0.0293667 0.289584 0.320381 0.872635 0.0247019 -0.290023 0
0.0728043 -1.07961e-08 4.67729e-05 0.000244531 -0.000299873 0.323641 0.876736 -0.0289427 0.284256 0.323645 0.876748 0.0243638 -0.284689 0
0.0735325 -1.09878e-08 4.74257e-05 0.000246859 -0.000303005 0.327143 0.880793 -0.0285022 0.278881 0.327147 0.880806 0.0240098 -0.279308 0
0.074268 -1.11796e-08 4.80747e-05 0.000249118 -0.000306065 0.330888 0.884791 -0.028047 0.273464 0.330892 0.884804 0.0236419 -0.273885 0
0.0750109 -1.13713e-08 4.87194e-05 0.000251304 -0.000309048 0.334876 0.888726 -0.0275797 0.268011 0.33488 0.888739 0.0232624 -0.268424 0
0.0757612 -1.15629e-08 4.93593e-05 0.000253415 -0.000311951 0.33911 0.892596 -0.0271027 0.262525 0.339114 0.892609 0.0228738 -0.262932 0
0.076519 -1.17541e-08 4.99941e-05 0.000255448 -0.000314771 0.34359 0.8964 -0.0266183 0.257011 0.343594 0.896413 0.0224782 -0.257411 0
0.0772844 -1.19447e-08 5.06234e-05 0.000257401 -0.000317505 0.348316 0.900136 -0.0261278 0.251472 0.34832 0.90015 0.0220769 -0.251865 0
0.0780575 -1.21345e-08 5.12469e-05 0.000259272 -0.00032015 0.353285 0.903805 -0.0256315 0.245912 0.353289 0.903819 0.0216702 -0.246297 0
0.0788382 -1.23233e-08 5.18642e-05 0.000261059 -0.000322703 0.358497 0.907406 -0.0251287 0.240333 0.358501 0.90742 0.0212572 -0.240711 0
0.0796268 -1.25109e-08 5.24749e-05 0.000262758 -0.000325162 0.363951 0.910937 -0.0246178 0.234741 0.363955 0.910951 0.0208364 -0.235111 0
0.0804233 -1.2697e-08 5.30786e-05 0.000264368 -0.000327524 0.369646 0.914396 -0.0240975 0.229142 0.369651 0.91441 0.0204063 -0.229504 0
0.0812277 -1.28816e-08 5.36748e-05 0.000265885 -0.000329783 0.375582 0.91778 -0.0235673 0.223541 0.375587 0.917795 0.0199663 -0.223896 0
0.0820402 -1.30642e-08 5.42631e-05 0.000267306 -0.000331938 0.381758 0.921087 -0.023028 0.217947 0.381763 0.921101 0.0195171 -0.218294 0
0.0828608 -1.32447e-08 5.48429e-05 0.000268629 -0.000333983 0.388173 0.924313 -0.0224818 0.212366 0.388178 0.924328 0.0190608 -0.212704 0
0.0836896 -1.34229e-08 5.54138e-05 0.000269851 -0.000335917 0.394822 0.927458 -0.0219318 0.206803 0.394827 0.927473 0.0186004 -0.207134 0
0.0845267 -1.35984e-08 5.59756e-05 0.00027097 -0.000337738 0.401702 0.930521 -0.0213814 0.201264 0.401707 0.930536 0.0181392 -0.201586 0
0.0853722 -1.3771e-08 5.6528e-05 0.000271985 -0.000339443 0.408806 0.933502 -0.0208329 0.195751 0.408811 0.933517 0.0176795 -0.196065 0
0.0862261 -1.39404e-08 5.70708e-05 0.000272896 -0.000341031 0.416128 0.936402 -0.0202871 0.190268 0.416133 0.936418 0.017222 -0.190573 0
0.0870886 -1.41065e-08 5.76038e-05 0.000273703 -0.000342502 0.423661 0.939223 -0.0197429 0.184817 0.423666 0.939239 0.0167657 -0.185115 0
0.0879596 -1.42688e-08 5.81269e-05 0.000274403 -0.000343854 0.431398 0.941965 -0.0191983 0.179403 0.431404 0.94198 0.0163083 -0.179693 0
0.0888394 -1.44271e-08 5.86395e-05 0.000274995 -0.000345085 0.439335 0.944626 -0.0186514 0.174033 0.439341 0.944642 0.0158479 -0.174314 0
0.089728 -1.45812e-08 5.91415e-05 0.000275478 -0.000346192 0.447465 0.947204 -0.0181021 0.168713 0.447471 0.947221 0.0153843 -0.168986 0
0.0906255 -1.47308e-08 5.96324e-05 0.00027585 -0.000347173 0.455783 0.9497 -0.0175527 0.163449 0.455789 0.949716 0.0149197 -0.163714 0
0.091532 -1.48755e-08 6.0112e-05 0.00027611 -0.000348028 0.464281 0.952111 -0.0170071 0.158249 0.464287 0.952128 0.0144579 -0.158505 0
0.0924475 -1.5015e-08 6.05803e-05 0.000276258 -0.000348755 0.47295 0.95444 -0.0164689 0.153113 0.472956 0.954456 0.0140024 -0.153361 0
0.0933722 -1.51492e-08 6.10371e-05 0.000276296 -0.000349356 0.481778 0.956689 -0.0159398 0.148043 0.481784 0.956705 0.013555 -0.148284 0
0.0943061 -1.52776e-08 6.14824e-05 0.000276223 -0.00034983 0.490754 0.958859 -0.0154185 0.143041 0.490761 0.958876 0.0131142 -0.143274 0
0.0952493 -1.54e-08 6.19162e-05 0.00027604 -0.000350178 0.49987 0.960954 -0.0149018 0.13811 0.499877 0.96097 0.012677 -0.138335 0
0.096202 -1.55161e-08 6.23382e-05 0.000275746 -0.000350399 0.509117 0.962971 -0.0143877 0.133256 0.509124 0.962988 0.0122411 -0.133473 0
0.0971643 -1.56256e-08 6.27483e-05 0.000275342 -0.000350492 0.518486 0.964911 -0.0138767 0.128484 0.518493 0.964927 0.011807 -0.128693 0
0.0981361 -1.57282e-08 6.31462e-05 0.000274827 -0.000350456 0.527968 0.966773 -0.0133727 0.1238 0.527975 0.966789 0.0113783 -0.124002 0
0.0991177 -1.58236e-08 6.3532e-05 0.000274202 -0.000350293 0.537552 0.968559 -0.0128797 0.119205 0.537559 0.968576 0.0109594 -0.1194 0
0.100109 -1.59116e-08 6.39058e-05 0.00027347 -0.000350004 0.547224 0.970272 -0.0123994 0.1147 0.547231 0.970289 0.0105517 -0.114887 0
0.10111 -1.59917e-08 6.42676e-05 0.000272631 -0.00034959 0.556971 0.971916 -0.0119296 0.110283 0.556979 0.971933 0.010153 -0.110463 0
0.102122 -1.60639e-08 6.46175e-05 0.000271687 -0.000349054 0.566785 0.973491 -0.0114665 0.105957 0.566792 0.973508 0.0097596 -0.106131 0
0.103143 -1.61277e-08 6.49553e-05 0.000270639 -0.000348394 0.576654 0.974998 -0.0110088 0.101728 0.576661 0.975015 0.00936997 -0.101895 0
0.104175 -1.61829e-08 6.52811e-05 0.000269488 -0.000347612 0.586569 0.976436 -0.0105593 0.0976005 0.586576 0.976453 0.00898701 -0.0977602 0
0.105217 -1.62294e-08 6.55947e-05 0.000268234 -0.000346709 0.596517 0.977808 -0.0101227 0.0935751 0.596525 0.977824 0.00861526 -0.0937282 0
0.106269 -1.62667e-08 6.58965e-05 0.000266881 -0.000345688 0.606487 0.979116 -0.00970047 0.0896493 0.606495 0.979133 0.00825624 -0.0897961 0
0.107332 -1.62947e-08 6.61866e-05 0.000265432 -0.000344551 0.616465 0.980365 -0.0092894 0.0858218 0.616473 0.980381 0.00790682 -0.0859623 0
0.108405 -1.63132e-08 6.6465e-05 0.000263887 -0.000343299 0.62644 0.981554 -0.00888556 0.082095 0.626448 0.981571 0.00756302 -0.0822295 0
0.10949 -1.63219e-08 6.67317e-05 0.000262249 -0.000341934 0.636405 0.982685 -0.00848955 0.0784739 0.636413 0.982701 0.00722534 -0.0786023 0
0.110585 -1.63207e-08 6.69869e-05 0.000260518 -0.000340458 0.646347 0.983758 -0.00810606 0.0749598 0.646355 0.983774 0.00689846 -0.0750824 0
0.111691 -1.63093e-08 6.72306e-05 0.000258699 -0.000338874 0.656254 0.984776 -0.00773753 0.0715492 0.656262 0.984793 0.00658486 -0.0716663 0
0.112808 -1.62875e-08 6.74633e-05 0.000256794 -0.000337184 0.666115 0.985744 -0.00738063 0.068239 0.666123 0.98576 0.00628129 -0.0683507 0
0.113936 -1.62553e-08 6.76849e-05 0.000254805 -0.000335391 0.675919 0.986661 -0.00703131 0.0650315 0.675928 0.986677 0.00598364 -0.0651379 0
0.115076 -1.62124e-08 6.78955e-05 0.000252734 -0.000333497 0.685659 0.987529 -0.00669133 0.0619303 0.685668 0.987545 0.0056936 -0.0620316 0
0.116227 -1.61587e-08 6.80952e-05 0.000250584 -0.000331504 0.695324 0.988348 -0.00636549 0.0589341 0.695333 0.988364 0.00541604 -0.0590304 0
0.117389 -1.60942e-08 6.82845e-05 0.000248358 -0.000329416 0.704903 0.989124 -0.00605322 0.0560374 0.704911 0.989139 0.00515042 -0.056129 0
0.118563 -1.60186e-08 6.84634e-05 0.000246059 -0.000327236 0.714385 0.989857 -0.00574926 0.0532396 0.714394 0.989872 0.00489153 -0.0533266 0
0.119749 -1.5932e-08 6.8632e-05 0.00024369 -0.000324966 0.723765 0.990547 -0.00545364 0.0505444 0.723774 0.990563 0.00463932 -0.0506269 0
0.120947 -1.58343e-08 6.87905e-05 0.000241251 -0.000322609 0.733034 0.991197 -0.00517154 0.0479507 0.733042 0.991212 0.00439901 -0.0480289 0
0.122156 -1.57255e-08 6.89392e-05 0.000238748 -0.000320168 0.74218 0.99181 -0.0049024 0.045452 0.742189 0.991825 0.00417012 -0.0455261 0
0.123378 -1.56054e-08 6.90784e-05 0.000236184 -0.000317647 0.751198 0.992387 -0.00464076 0.0430478 0.751207 0.992402 0.0039472 -0.043118 0
0.124612 -1.54742e-08 6.9208e-05 0.000233559 -0.000315048 0.760081 0.992929 -0.00438807 0.0407413 0.76009 0.992943 0.00373167 -0.0408077 0
0.125859 -1.53318e-08 6.93284e-05 0.000230878 -0.000312375 0.768821 0.993436 -0.00414893 0.0385286 0.76883 0.993451 0.00352818 -0.0385913 0
0.127117 -1.51783e-08 6.94398e-05 0.000228145 -0.000309631 0.777411 0.993914 -0.00391963 0.036404 0.77742 0.993928 0.0033331 -0.0364633 0
0.128389 -1.50138e-08 6.95423e-05 0.00022536 -0.000306818 0.785845 0.994361 -0.00369707 0.0343699 0.785854 0.994375 0.0031433 -0.0344258 0
0.129673 -1.48383e-08 6.96363e-05 0.000222528 -0.00030394 0.794119 0.994779 -0.00348628 0.0324255 0.794128 0.994793 0.00296384 -0.0324782 0
0.13097 -1.46519e-08 6.97218e-05 0.000219651 -0.000301001 0.802226 0.995171 -0.00328609 0.0305638 0.802235 0.995184 0.00279364 -0.0306134 0
0.13228 -1.44548e-08 6.97992e-05 0.000216732 -0.000298004 0.810161 0.995537 -0.00309188 0.0287856 0.81017 0.99555 0.00262808 -0.0288323 0
0.133603 -1.42471e-08 6.98685e-05 0.000213775 -0.00029495 0.817922 0.995878 -0.00290835 0.027091 0.817931 0.995891 0.00247184 -0.0271349 0
0.134939 -1.4029e-08 6.99301e-05 0.000210781 -0.000291846 0.825503 0.996197 -0.00273454 0.0254727 0.825511 0.99621 0.0023241 -0.025514 0
0.136288 -1.38007e-08 6.99841e-05 0.000207755 -0.000288692 0.832901 0.996494 -0.00256636 0.023932 0.83291 0.996507 0.00218074 -0.0239708 0
0.137651 -1.35623e-08 7.00308e-05 0.000204697 -0.000285492 0.840114 0.996771 -0.00240875 0.0224672 0.840122 0.996783 0.00204673 -0.0225036 0
0.139028 -1.33141e-08 7.00702e-05 0.000201612 -0.000282249 0.847138 0.997028 -0.00225836 0.021072 0.847147 0.99704 0.00191881 -0.0211061 0
0.140419 -1.30563e-08 7.01027e-05 0.000198502 -0.000278967 0.853973 0.997267 -0.00211437 0.019749 0.853981 0.997279 0.00179614 -0.0197809 0
0.141823 -1.27892e-08 7.01284e-05 0.00019537 -0.000275649 0.860615 0.997489 -0.00198009 0.0184925 0.860624 0.997501 0.0016821 -0.0185223 0
0.143241 -1.2513e-08 7.01475e-05 0.000192219 -0.000272297 0.867065 0.997696 -0.0018505 0.0173009 0.867073 0.997707 0.0015717 -0.0173288 0
0.144674 -1.22281e-08 7.01602e-05 0.000189049 -0.000268915 0.873322 0.997886 -0.00172968 0.0161735 0.87333 0.997897 0.00146905 -0.0161996 0
0.146121 -1.19348e-08 7.01667e-05 0.000185866 -0.000265505 0.879384 0.998063 -0.00161435 0.0151049 0.879392 0.998074 0.00137093 -0.0151293 0
0.147582 -1.16333e-08 7.01672e-05 0.00018267 -0.00026207 0.885253 0.998227 -0.00150573 0.0140966 0.885261 0.998237 0.00127856 -0.0141193 0
0.149058 -1.1324e-08 7.01618e-05 0.000179465 -0.000258614 0.890928 0.998378 -0.00140335 0.0131424 0.890936 0.998388 0.00119155 -0.0131636 0
0.150549 -1.10073e-08 7.01506e-05 0.000176253 -0.000255139 0.896411 0.998518 -0.00130639 0.0122438 0.896418 0.998527 0.00110906 -0.0122635 0
0.152055 -1.06834e-08 7.0134e-05 0.000173035 -0.000251648 0.901702 0.998646 -0.00121559 0.0113951 0.901709 0.998656 0.00103193 -0.0114134 0
0.153576 -1.03528e-08 7.01119e-05 0.000169815 -0.000248143 0.906803 0.998765 -0.00112963 0.0105973 0.906811 0.998774 0.000958829 -0.0106143 0
0.155112 -1.00159e-08 7.00847e-05 0.000166594 -0.000244628 0.911716 0.998874 -0.00104914 0.00984526 0.911724 0.998883 0.00089046 -0.00986105 0
0.156663 -9.67291e-09 7.00523e-05 0.000163374 -0.000241104 0.916444 0.998975 -0.000973446 0.00913968 0.916451 0.998983 0.000826132 -0.00915432 0
0.15823 -9.32435e-09 7.00151e-05 0.000160159 -0.000237574 0.920987 0.999067 -0.000902143 0.00847595 0.920994 0.999075 0.000765522 -0.00848951 0
0.159812 -8.97059e-09 6.9973e-05 0.000156948 -0.000234041 0.92535 0.999152 -0.000835929 0.00785416 0.925357 0.99916 0.000709326 -0.00786672 0
